metrics,query,galago,anserini,galago_best,anserini_best,abs_diff
map,enwiki:Aftertaste/Temporal%20taste%20perception/Variability%20of%20human%20taste%20perception,0.25,0.3333,-0.08329999999999999,0.08329999999999999,0.08329999999999999
map,enwiki:Health%20effects%20of%20chocolate,0.4167,0.5,-0.08329999999999999,0.08329999999999999,0.08329999999999999
map,enwiki:Avocado/Cultivation/Growing%20indoors,0.25,0.3333,-0.08329999999999999,0.08329999999999999,0.08329999999999999
map,enwiki:Division%20of%20labour/Theorists/Plato,0.4167,0.5,-0.08329999999999999,0.08329999999999999,0.08329999999999999
map,enwiki:Supercapacitor/Applications/Energy%20recovery/Light-rails%20and%20trams,0.0869,0.1702,-0.08329999999999999,0.08329999999999999,0.08329999999999999
map,enwiki:Coconut%20oil/Production/Dry%20process,0.25,0.3333,-0.08329999999999999,0.08329999999999999,0.08329999999999999
map,enwiki:Precipitation/Causes/Convection,0.25,0.3333,-0.08329999999999999,0.08329999999999999,0.08329999999999999
map,enwiki:Exhaust%20gas%20recirculation/In%20diesel%20engines,0.0274,0.1105,-0.08310000000000001,0.08310000000000001,0.08310000000000001
map,enwiki:Theophylline/Mechanisms%20of%20action,0.0497,0.132,-0.08230000000000001,0.08230000000000001,0.08230000000000001
map,enwiki:Aquaculture%20of%20salmonids/Issues/Salmon%20Aquaculture%20Dialogue,0.0185,0.1,-0.0815,0.0815,0.0815
map,enwiki:Non-governmental%20organization/History,0.0026,0.0833,-0.0807,0.0807,0.0807
map,enwiki:Supernova/Current%20models/Energy%20output,0.0871,0.1668,-0.07970000000000001,0.07970000000000001,0.07970000000000001
map,enwiki:Aquaculture%20of%20salmonids/Wild%20versus%20farmed,0.0455,0.125,-0.0795,0.0795,0.0795
map,enwiki:Atmosphere%20of%20Earth/Structure%20of%20the%20atmosphere/Principal%20layers/Troposphere,0.0973,0.1765,-0.07919999999999999,0.07919999999999999,0.07919999999999999
map,enwiki:Toilet%20paper%20orientation/Solutions/Behavioral,0.1717,0.2508,-0.07910000000000003,0.07910000000000003,0.07910000000000003
map,enwiki:Intertropical%20Convergence%20Zone/Effects%20on%20weather,0.0065,0.0849,-0.0784,0.0784,0.0784
map,enwiki:Instant%20coffee/Production/Freeze%20drying,0.0493,0.1273,-0.078,0.078,0.078
map,enwiki:Supercapacitor/Materials,0.0476,0.125,-0.0774,0.0774,0.0774
map,enwiki:Purified%20water/Purification%20methods/Deionization/Counter-current%20deionization,0.1319,0.2083,-0.07640000000000002,0.07640000000000002,0.07640000000000002
map,enwiki:Hadley%20cell/Hadley%20cell%20expansion,0.125,0.2,-0.07500000000000001,0.07500000000000001,0.07500000000000001
map,enwiki:Probiotic/Research/Antibiotic-associated%20diarrhea%20(AAD),0.1815,0.2564,-0.07490000000000002,0.07490000000000002,0.07490000000000002
map,enwiki:Non-governmental%20organization/Activities/Project%20management,0.0093,0.0833,-0.07400000000000001,0.07400000000000001,0.07400000000000001
map,enwiki:IPv4%20address%20exhaustion/Exhaustion%20dates%20and%20impact,0.0325,0.1064,-0.0739,0.0739,0.0739
map,enwiki:Gender%20identity/Present%20views/Gender%20dysphoria%20and%20gender%20identity%20disorder,0.4286,0.5013,-0.07269999999999999,0.07269999999999999,0.07269999999999999
map,enwiki:Dehumidifier,0.04,0.1111,-0.0711,0.0711,0.0711
map,enwiki:Migrant%20domestic%20workers/Recruitment%20of%20migrant%20domestic%20workers/East,0.1073,0.1783,-0.07099999999999998,0.07099999999999998,0.07099999999999998
map,enwiki:Urban%20sprawl/Definition%20&%20Characteristics/Job%20sprawl%20and%20spatial%20mismatch,0.5303,0.6,-0.06969999999999997,0.06969999999999997,0.06969999999999997
map,enwiki:Probiotic/Commercial%20probiotics/History%20and%20modern%20products,0.0714,0.1409,-0.06949999999999999,0.06949999999999999,0.06949999999999999
map,enwiki:Olive%20oil/Regulation,0.1556,0.225,-0.06940000000000003,0.06940000000000003,0.06940000000000003
map,enwiki:Supercapacitor/Applications/Energy%20recovery/Motor%20racing,0.45,0.5192,-0.06919999999999997,0.06919999999999997,0.06919999999999997
map,enwiki:Integrated%20landscape%20management/Risks%20and%20barriers,0.0736,0.1419,-0.0683,0.0683,0.0683
map,enwiki:Sustainability/Resiliency,0.0707,0.1389,-0.0682,0.0682,0.0682
map,enwiki:Environmental%20issues%20in%20the%20Niger%20Delta/Water%20hyacinth%20invasion,0.1013,0.1693,-0.068,0.068,0.068
map,enwiki:Urban%20sprawl/Debate/Risk%20of%20increased%20housing%20prices,0.0314,0.099,-0.06760000000000001,0.06760000000000001,0.06760000000000001
map,enwiki:Coevolution,0.0377,0.105,-0.0673,0.0673,0.0673
map,enwiki:Urban%20sprawl/Debate/Paradox%20of%20intensification,0.1204,0.1875,-0.0671,0.0671,0.0671
map,enwiki:Olive%20oil/Extraction,0.0703,0.1374,-0.06709999999999999,0.06709999999999999,0.06709999999999999
map,enwiki:Ionic%20compound,0.0401,0.107,-0.0669,0.0669,0.0669
map,enwiki:Olfaction/Accessory%20olfactory%20system,0.0553,0.1222,-0.0669,0.0669,0.0669
map,enwiki:Timbre/Psychoacoustic%20evidence,0.1,0.1667,-0.06669999999999998,0.06669999999999998,0.06669999999999998
map,enwiki:Purified%20water/Purification%20methods/Deionization/Co-current%20deionization,0.1,0.1667,-0.06669999999999998,0.06669999999999998,0.06669999999999998
map,enwiki:Gender%20identity/History%20and%20definitions/1950s%20and%201960s,0.0588,0.125,-0.06620000000000001,0.06620000000000001,0.06620000000000001
map,enwiki:Hippocampus/Pathology/Epilepsy,0.0769,0.1429,-0.066,0.066,0.066
map,enwiki:Chili%20pepper/Uses/Crop%20defense,0.025,0.0909,-0.06589999999999999,0.06589999999999999,0.06589999999999999
map,enwiki:Insular%20cortex/Function/Interoceptive%20awareness,0.0434,0.1093,-0.06589999999999999,0.06589999999999999,0.06589999999999999
map,enwiki:Dehumidifier/Absorption/desiccant%20dehumidification,0.1419,0.2073,-0.06540000000000001,0.06540000000000001,0.06540000000000001
map,enwiki:Urban%20sprawl/Debate,0.0473,0.1123,-0.065,0.065,0.065
map,enwiki:Theophylline,0.0122,0.0769,-0.0647,0.0647,0.0647
map,enwiki:Antibiotics/Resistance/Misuse,0.0856,0.1502,-0.0646,0.0646,0.0646
map,enwiki:Atmosphere%20of%20Earth/Structure%20of%20the%20atmosphere/Principal%20layers/Stratosphere,0.0786,0.1424,-0.0638,0.0638,0.0638
map,enwiki:Water%20cycle,0.018000000000000002,0.0806,-0.0626,0.0626,0.0626
map,enwiki:Natural%20resource/Extraction,0.0625,0.125,-0.0625,0.0625,0.0625
map,enwiki:Ionic%20compound/Properties/Melting%20and%20boiling%20points,0.5625,0.625,-0.0625,0.0625,0.0625
map,enwiki:Wetland/Hydrology,0.0764,0.1389,-0.0625,0.0625,0.0625
map,enwiki:Wetland/Uses%20of%20wetlands/Groundwater%20replenishment,0.0625,0.125,-0.0625,0.0625,0.0625
map,enwiki:Wildlife%20management/Management%20of%20hunting%20seasons,0.0625,0.125,-0.0625,0.0625,0.0625
map,enwiki:Hybrid%20electric%20vehicle/Technology,0.0235,0.0852,-0.0617,0.0617,0.0617
map,enwiki:Cocoa%20bean/Cocoa%20trading/Fair%20trade,0.0527,0.1141,-0.0614,0.0614,0.0614
map,enwiki:Hippocampus/Functions/Role%20in%20memory,0.0544,0.1155,-0.061100000000000015,0.061100000000000015,0.061100000000000015
map,enwiki:Gender%20role/Criminal%20justice,0.0108,0.0714,-0.0606,0.0606,0.0606
map,enwiki:Seawater%20greenhouse/Process,0.0725,0.1327,-0.060200000000000024,0.060200000000000024,0.060200000000000024
map,enwiki:Talent%20agent/Types%20of%20talent%20agents%20and%20agencies/Commercial%20and%20Theatrical%20agents,0.027000000000000003,0.0869,-0.059900000000000016,0.059900000000000016,0.059900000000000016
map,enwiki:Gender%20identity/Alternate%20gender%20identities/Two-spirit%20identities,0.0833,0.1429,-0.0596,0.0596,0.0596
map,enwiki:Millennium%20Development%20Goals,0.0238,0.0833,-0.0595,0.0595,0.0595
map,enwiki:Rancidification/Rancidification%20pathways/Microbial%20rancidity,0.012,0.0714,-0.059400000000000015,0.059400000000000015,0.059400000000000015
map,enwiki:Exhaust%20gas%20recirculation/History,0.0179,0.0769,-0.059000000000000004,0.059000000000000004,0.059000000000000004
map,enwiki:Hadley%20cell/Major%20impacts%20on%20precipitation%20by%20latitude,0.0417,0.1,-0.05830000000000001,0.05830000000000001,0.05830000000000001
map,enwiki:Hydrogenation/Process/Related%20or%20competing%20reactions,0.025,0.0833,-0.0583,0.0583,0.0583
map,enwiki:Kidney%20stone%20disease/Diagnosis/Classification/Uric%20acid%20stones,0.0122,0.0699,-0.0577,0.0577,0.0577
map,enwiki:Utilitarianism/Classical%20utilitarianism/John%20Stuart%20Mill/Mill's%20%22proof%22%20of%20the%20principle%20of%20utility,0.006999999999999999,0.0646,-0.05760000000000001,0.05760000000000001,0.05760000000000001
map,enwiki:IPv4%20address%20exhaustion/Post-exhaustion%20mitigation,0.0333,0.0909,-0.057599999999999985,0.057599999999999985,0.057599999999999985
map,enwiki:Theophylline/Pharmacokinetics/Metabolism,0.1429,0.2,-0.05710000000000001,0.05710000000000001,0.05710000000000001
map,enwiki:Onboarding/Employee%20adjustment/Knowledge%20of%20organizational%20culture,0.1429,0.2,-0.05710000000000001,0.05710000000000001,0.05710000000000001
map,enwiki:Kidney%20stone%20disease/Prevention/Allopurinol,0.1429,0.2,-0.05710000000000001,0.05710000000000001,0.05710000000000001
map,enwiki:Ionic%20compound/Properties/Colour,0.1794,0.2361,-0.0567,0.0567,0.0567
map,enwiki:Traction%20motor/Transportation%20applications/Railways/Mounting%20of%20motors,0.0161,0.0727,-0.0566,0.0566,0.0566
map,enwiki:Gustatory%20cortex/Taste%20familiarity,0.0435,0.1,-0.056500000000000015,0.056500000000000015,0.056500000000000015
map,enwiki:Sustainability/Economic%20dimension/Decoupling%20environmental%20degradation%20and%20economic%20growth,0.1958,0.2521,-0.05629999999999999,0.05629999999999999,0.05629999999999999
map,enwiki:Supercapacitor/Materials/Electrodes,0.1224,0.1784,-0.056000000000000015,0.056000000000000015,0.056000000000000015
map,enwiki:Reclaimed%20water/Applications/Potable%20uses/Indirect%20potable%20reuse,0.1111,0.1667,-0.05559999999999998,0.05559999999999998,0.05559999999999998
map,enwiki:Bagel/Cultural%20references,0.2222,0.2778,-0.05559999999999998,0.05559999999999998,0.05559999999999998
map,enwiki:Tsunami/Drawback,0.6111,0.6667,-0.05559999999999998,0.05559999999999998,0.05559999999999998
map,enwiki:Toilet%20paper%20orientation/Social%20consequences,0.0455,0.1,-0.054500000000000014,0.054500000000000014,0.054500000000000014
map,enwiki:Kidney%20stone%20disease,0.0104,0.0649,-0.0545,0.0545,0.0545
map,enwiki:Hydrology%20of%20the%20Catawissa%20Tunnel/Metals%20and%20metalloids,0.0424,0.0959,-0.0535,0.0535,0.0535
map,enwiki:Electric%20car/Economics/Dealership%20reluctance%20to%20sell,0.2378,0.2913,-0.053499999999999985,0.053499999999999985,0.053499999999999985
map,enwiki:Water%20fluoridation%20controversy,0.0572,0.1103,-0.0531,0.0531,0.0531
map,enwiki:Fudge/Hot%20fudge,0.0303,0.0833,-0.053,0.053,0.053
map,enwiki:Cash%20crop/By%20continent%20and%20country/United%20States,0.0476,0.1,-0.0524,0.0524,0.0524
map,enwiki:Supercapacitor/Materials/Electrodes/Electrodes%20for%20hybrid%20capacitors,0.0909,0.1429,-0.052000000000000005,0.052000000000000005,0.052000000000000005
map,enwiki:Supernova/Current%20models/Thermal%20runaway/Non-standard%20Type%20Ia,0.0566,0.1085,-0.0519,0.0519,0.0519
map,enwiki:Supercapacitor/Electrical%20parameters/Operating%20voltage,0.2713,0.32299999999999995,-0.05170000000000002,0.05170000000000002,0.05170000000000002
map,enwiki:Taste/Further%20sensations%20and%20transmission/Astringency,0.0847,0.1364,-0.0517,0.0517,0.0517
map,enwiki:Meantone%20temperament/Use%20of%20meantone%20temperament,0.0306,0.08199999999999999,-0.0514,0.0514,0.0514
map,enwiki:Intertropical%20Convergence%20Zone,0.0065,0.0575,-0.051,0.051,0.051
map,enwiki:Supercapacitor/Market,0.3849,0.4354,-0.05049999999999999,0.05049999999999999,0.05049999999999999
map,enwiki:Effects%20of%20global%20warming/Abrupt%20or%20irreversible%20changes/Irreversibilities/Commitment%20to%20radiative%20forcing,0.0636,0.114,-0.0504,0.0504,0.0504
map,enwiki:Atmospheric%20entry/Inflatable%20heat%20shield%20reentry,0.0242,0.0746,-0.0504,0.0504,0.0504
map,enwiki:Quinoa/Cultivation/Climate%20requirements,0.034,0.0841,-0.050099999999999985,0.050099999999999985,0.050099999999999985
map,enwiki:Chili%20pepper/Spelling%20and%20usage,0.05,0.1,-0.05,0.05,0.05
map,enwiki:Theophylline/Adverse%20effects,0.0333,0.0833,-0.05,0.05,0.05
map,enwiki:Effects%20of%20global%20warming/Abrupt%20or%20irreversible%20changes/Atlantic%20Meridional%20Overturning%20Circulation,0.2,0.25,-0.04999999999999999,0.04999999999999999,0.04999999999999999
map,enwiki:Dehumidifier/Overview,0.2,0.25,-0.04999999999999999,0.04999999999999999,0.04999999999999999
map,enwiki:Probiotic/Commercial%20probiotics/Global%20consumption,0.2,0.25,-0.04999999999999999,0.04999999999999999,0.04999999999999999
map,enwiki:Ionic%20compound/Properties/Solubility,0.0889,0.1389,-0.04999999999999999,0.04999999999999999,0.04999999999999999
map,enwiki:Hippocampus/Name,0.2,0.25,-0.04999999999999999,0.04999999999999999,0.04999999999999999
map,enwiki:Probiotic/Research/Eczema,0.2,0.25,-0.04999999999999999,0.04999999999999999,0.04999999999999999
map,enwiki:Instant%20coffee,0.45,0.5,-0.04999999999999999,0.04999999999999999,0.04999999999999999
map,enwiki:Supercapacitor/Materials/Electrodes/Graphene,0.0523,0.1021,-0.0498,0.0498,0.0498
map,enwiki:Disgust/Animal%20research,0.1169,0.1667,-0.04979999999999998,0.04979999999999998,0.04979999999999998
map,enwiki:Insular%20cortex,0.0147,0.0635,-0.0488,0.0488,0.0488
map,enwiki:Traveler's%20diarrhea/Causes/Immunity,0.0625,0.1111,-0.0486,0.0486,0.0486
map,enwiki:Pollination/Environmental%20impacts,0.0769,0.125,-0.0481,0.0481,0.0481
map,enwiki:Timbre/Attributes/Envelope,0.0769,0.125,-0.0481,0.0481,0.0481
map,enwiki:Supercapacitor/Basics/Storage%20principles/Electrostatic%20double-layer%20capacitance,0.0475,0.0955,-0.048,0.048,0.048
map,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude/Intensity%20scales,0.0241,0.07200000000000001,-0.0479,0.0479,0.0479
map,enwiki:Hadley%20cell,0.0532,0.10099999999999999,-0.04780000000000001,0.04780000000000001,0.04780000000000001
map,enwiki:Quinoa/Nutritional%20value,0.0712,0.1187,-0.0475,0.0475,0.0475
map,enwiki:Cocoa%20bean/Environmental%20impact,0.0342,0.0814,-0.0472,0.0472,0.0472
map,enwiki:Desertification/Vegetation%20patterning,0.037000000000000005,0.0833,-0.0463,0.0463,0.0463
map,enwiki:Antioxidant/History,0.0145,0.0608,-0.0463,0.0463,0.0463
map,enwiki:Non-communicable%20disease/Risk%20factors,0.1091,0.1553,-0.046199999999999984,0.046199999999999984,0.046199999999999984
map,enwiki:Atmospheric%20entry/Feathered%20reentry,0.0111,0.057,-0.0459,0.0459,0.0459
map,enwiki:Bagel/Similar%20breads,0.049,0.0944,-0.0454,0.0454,0.0454
map,enwiki:Organic%20farming/Methods/Livestock,0.0467,0.0914,-0.0447,0.0447,0.0447
map,enwiki:Ionic%20compound/Bonding,0.0451,0.0898,-0.0447,0.0447,0.0447
map,enwiki:Insular%20cortex/Function/Salience,0.5141,0.5588,-0.04469999999999996,0.04469999999999996,0.04469999999999996
map,enwiki:Gender%20role/Communication/Nonverbal%20communication,0.4026,0.4471,-0.044499999999999984,0.044499999999999984,0.044499999999999984
map,enwiki:Probiotic/Research/Immune%20function%20and%20infections,0.0667,0.1111,-0.044400000000000016,0.044400000000000016,0.044400000000000016
map,enwiki:Hot%20chocolate,0.3056,0.35,-0.0444,0.0444,0.0444
map,enwiki:Human%20rights%20in%20Brazil/Prisoner%20violence,0.0185,0.0625,-0.044000000000000004,0.044000000000000004,0.044000000000000004
map,enwiki:Supercapacitor/Materials/Electrodes/Electrolytes/Aqueous,0.0333,0.0769,-0.043599999999999986,0.043599999999999986,0.043599999999999986
map,enwiki:Permaculture/Common%20practices/H%C3%BCgelkultur,0.0,0.0435,-0.0435,0.0435,0.0435
map,enwiki:Organic%20farming/Externalities/Biodiversity,0.1889,0.2324,-0.04349999999999998,0.04349999999999998,0.04349999999999998
map,enwiki:Aquaculture%20of%20salmonids/Methods,0.0595,0.1029,-0.043400000000000015,0.043400000000000015,0.043400000000000015
map,enwiki:Kidney%20stone%20disease/Diagnosis,0.0093,0.0526,-0.043300000000000005,0.043300000000000005,0.043300000000000005
map,enwiki:Cash%20crop,0.1269,0.1701,-0.04319999999999999,0.04319999999999999,0.04319999999999999
map,enwiki:Olive%20oil/Uses/Religious%20use/Christianity,0.0406,0.0837,-0.0431,0.0431,0.0431
map,enwiki:Superfood/Criticism,0.1,0.1429,-0.0429,0.0429,0.0429
map,enwiki:Supernova/Current%20models/Core%20collapse/Type%20Ib%20and%20Ic,0.1,0.1429,-0.0429,0.0429,0.0429
map,enwiki:Coevolution/Models,0.1,0.1429,-0.0429,0.0429,0.0429
map,enwiki:Radiocarbon%20dating,0.0084,0.051,-0.0426,0.0426,0.0426
map,enwiki:Water%20fluoridation%20controversy/Opposition%20groups%20and%20campaigns,0.0225,0.065,-0.0425,0.0425,0.0425
map,enwiki:Catch%20and%20release/History%20of%20practice,0.1157,0.158,-0.0423,0.0423,0.0423
map,enwiki:Invasive%20species/Effects/Economic/Costs,0.325,0.3667,-0.04170000000000002,0.04170000000000002,0.04170000000000002
map,enwiki:Probiotic/Research/Inflammatory%20bowel%20disease,0.125,0.1667,-0.04169999999999999,0.04169999999999999,0.04169999999999999
map,enwiki:Child%20labour/Child%20labour%20incidents/Cocoa%20production,0.0564,0.098,-0.041600000000000005,0.041600000000000005,0.041600000000000005
map,enwiki:Air%20ioniser,0.5588,0.6,-0.04120000000000002,0.04120000000000002,0.04120000000000002
map,enwiki:Purified%20water/Health%20effects%20of%20drinking%20purified%20water,0.0845,0.1257,-0.0412,0.0412,0.0412
map,enwiki:Reclaimed%20water/Health%20aspects,0.1226,0.1638,-0.0412,0.0412,0.0412
map,enwiki:Beach%20nourishment/Requirements%20for%20effective%20nourishment,0.0256,0.0667,-0.0411,0.0411,0.0411
map,enwiki:Global%20catastrophic%20risk,0.0213,0.062,-0.0407,0.0407,0.0407
map,enwiki:Migrant%20domestic%20workers/Improving%20the%20conditions%20of%20migrant%20domestic%20workers/Strategies%20by%20civil%20society%20to%20address%20issues%20faced%20by%20migrant%20domestic%20workers,0.4414,0.4821,-0.040699999999999965,0.040699999999999965,0.040699999999999965
map,enwiki:Migrant%20domestic%20workers/Improving%20the%20conditions%20of%20migrant%20domestic%20workers/Resistance%20and%20agency%20by%20migrant%20domestic%20workers,0.0846,0.125,-0.040400000000000005,0.040400000000000005,0.040400000000000005
map,enwiki:Electron%20precipitation/Process,0.3957,0.436,-0.0403,0.0403,0.0403
map,enwiki:Global%20catastrophic%20risk/Potential%20sources%20of%20risk/Anthropogenic/Nanotechnology,0.0369,0.077,-0.0401,0.0401,0.0401
map,enwiki:Meantone%20temperament/Meantone%20temperaments,0.0429,0.083,-0.0401,0.0401,0.0401
map,enwiki:Environmental%20resource%20management/Aspects/Ethical/Ecocentrism,0.0435,0.0833,-0.0398,0.0398,0.0398
map,enwiki:Malolactic%20fermentation/Wine%20faults/Acrolein%20and%20mannitol%20taint,0.1088,0.1484,-0.03960000000000001,0.03960000000000001,0.03960000000000001
map,enwiki:Radiocarbon%20dating/Measurement%20and%20results/Calibration,0.0682,0.1073,-0.03910000000000001,0.03910000000000001,0.03910000000000001
map,enwiki:Storm%20surge/Historic%20storm%20surges,0.0141,0.053,-0.0389,0.0389,0.0389
map,enwiki:Gardening/Garden%20pests/Garden%20pest%20control,0.0435,0.0822,-0.0387,0.0387,0.0387
map,enwiki:Instant%20coffee/Use,0.0385,0.0769,-0.0384,0.0384,0.0384
map,enwiki:Talent%20agent/Types%20of%20talent%20agents%20and%20agencies/Online%20voice%20talent%20agents,0.0204,0.0588,-0.0384,0.0384,0.0384
map,enwiki:Supercapacitor/Applications/Energy%20recovery/Hybrid%20electric%20vehicles,0.10400000000000001,0.1424,-0.0384,0.0384,0.0384
map,enwiki:Antimicrobial%20resistance/Prevention/Animal%20use/Europe,0.0526,0.0909,-0.0383,0.0383,0.0383
map,enwiki:Beach%20nourishment/Costs,0.0763,0.1144,-0.0381,0.0381,0.0381
map,enwiki:Tsunami/Scales%20of%20intensity%20and%20magnitude,0.0244,0.0625,-0.0381,0.0381,0.0381
map,enwiki:Deforestation/Problems%20with%20deforestation/Biodiversity,0.0222,0.0602,-0.037999999999999985,0.037999999999999985,0.037999999999999985
map,enwiki:Sustainability/Environmental%20dimension/Management%20of%20human%20consumption,0.0455,0.0833,-0.0378,0.0378,0.0378
map,enwiki:Glass%20ceiling/Gender%20pay%20gap,0.0531,0.0907,-0.0376,0.0376,0.0376
map,enwiki:Natural%20resource/Management,0.0201,0.0575,-0.0374,0.0374,0.0374
map,enwiki:Precipitation/Formation/Snowflakes,0.0619,0.099,-0.037100000000000015,0.037100000000000015,0.037100000000000015
map,enwiki:Supernova/Interstellar%20impact/Effect%20on%20Earth,0.0264,0.063,-0.0366,0.0366,0.0366
map,enwiki:Elaeis%20guineensis/History,0.0209,0.0572,-0.0363,0.0363,0.0363
map,enwiki:Water%20fluoridation,0.1259,0.1617,-0.0358,0.0358,0.0358
map,enwiki:Water%20fluoridation%20controversy/History,0.036000000000000004,0.0717,-0.0357,0.0357,0.0357
map,enwiki:Child%20labour/Child%20labour%20incidents/Mining%20in%20Africa,0.063,0.0987,-0.0357,0.0357,0.0357
map,enwiki:Supercapacitor/Materials/Electrodes/Carbon%20aerogel,0.1594,0.195,-0.03560000000000002,0.03560000000000002,0.03560000000000002
map,enwiki:Timbre,0.0269,0.0623,-0.0354,0.0354,0.0354
map,enwiki:Hot%20chocolate/Health/Benefits,0.0436,0.0786,-0.035,0.035,0.035
